ID,Height,Distance,MFCC,CHROMA,MELSPECTROGRAM,SPECTRALCONTRAST,TONNETZ
temp_out_63,10,0,"[-1.36337128e+02  1.22214641e+02 -8.60558106e+01  5.39433361e+01
 -5.71927394e+01  1.70881912e+01 -4.19349849e+01 -1.54681020e-01
 -2.63892161e+01 -5.65861809e-01 -2.00226657e+01 -8.09340230e+00
 -1.83060275e+01 -4.49718122e+00 -1.37132830e+01 -7.22420205e+00
 -1.11574269e+01 -3.31735168e+00 -8.05412171e+00 -7.02080752e+00
 -1.53182914e+00 -2.79144884e+00 -7.76275280e+00 -8.46009275e+00
 -1.70548698e+00 -2.07496481e+00 -6.55887249e+00 -4.73264092e+00
  1.50740393e+00 -9.40414512e+00 -5.85131022e+00 -3.56504988e-01
 -1.48305211e+00 -3.01482251e-02  1.69588597e+00 -3.66428628e+00
  2.11900707e+00 -5.12464209e+00 -5.48498586e+00  5.33479818e-01]","[0.77172767 0.61975628 0.84457502 0.9080071  0.76120092 0.79060368
 0.92589791 0.77713221 0.84185904 0.86299534 0.75317099 0.86834376]","[2.80193619e-04 2.99635253e-03 1.77083809e-02 8.66775497e-02
 3.57571060e-01 3.83979698e-01 5.99221652e-01 1.43716597e+00
 2.08338815e+00 2.88404127e+00 3.14397042e+00 1.72770242e+00
 2.34030572e+00 3.16200743e+00 2.88272393e+00 2.86011116e+00
 2.28321963e+00 3.14742270e+00 1.22213052e+00 8.03992189e-01
 5.53058941e-01 1.13030898e+00 4.59317803e+00 6.14157551e+00
 8.36360844e-01 3.46764852e-01 5.03591885e-01 1.61753881e+00
 4.11919005e+00 3.03223278e+00 4.03426001e-01 2.73564407e-01
 9.53722392e-01 1.08058071e+00 7.82803481e-01 5.99755095e-01
 1.62015154e-01 5.16978719e-01 1.40790946e+00 8.37576425e-01
 9.28206057e-01 5.28570381e-01 1.12893974e-01 2.29592599e-01
 4.41032952e-01 7.62644586e-01 4.81276877e-01 2.40340050e-01
 2.68455441e-01 3.37840386e-01 8.26674756e-01 4.86634816e-01
 3.72121709e-01 4.30816945e-01 7.33795479e-01 3.07319970e-01
 3.94916812e-01 4.07378642e-01 6.08982695e-01 3.58428805e-01
 4.35220760e-01 4.33678768e-01 4.42690864e-01 6.94722924e-01
 1.07670581e+00 2.31473739e-01 2.20377449e-01 2.06568654e-01
 7.48350210e-02 1.22294086e-01 1.35176598e-01 2.78276850e-01
 4.20940785e-01 4.31699203e-01 4.53117114e-01 3.63187114e-01
 2.85911758e-01 1.25915439e-01 9.84325020e-02 4.25739533e-01
 1.13471277e-01 1.13334047e-01 1.67837084e-01 2.57292351e-01
 2.82178138e-01 2.41385833e-01 1.45802347e-01 7.51575705e-02
 5.50433814e-02 7.78695141e-02 2.95083572e-01 1.46373199e-01
 1.45276979e-01 1.20484821e-01 8.21204946e-02 2.58799895e-02
 2.83735949e-02 4.41830229e-02 1.25699209e-01 8.93090049e-02
 3.80525923e-02 2.31199489e-02 3.31897958e-02 1.08260596e-02
 1.91254176e-02 3.38529832e-02 1.13294561e-02 3.22769866e-03
 2.84170694e-03 4.35592177e-03 3.52940675e-03 3.46308142e-03
 4.91208234e-04 5.71674908e-04 6.59046034e-04 3.23342639e-04
 3.19253383e-04 8.82645801e-05 7.84656356e-05 2.71886075e-05
 1.25562281e-05 8.89907365e-06 3.42809581e-06 1.06309648e-06
 7.28427710e-07 5.49198637e-07 4.46183342e-07 4.36661624e-07]","[34.3552554  10.86224084 15.53859533 14.25671758 16.25179061 18.80547452
 66.95288601]",[ 0.01112311 -0.00028647  0.00920375 -0.05845344 -0.01594309  0.00588716]
temp_out_55,10,0,"[-1.13770422e+02  1.18238022e+02 -8.57731251e+01  5.93164877e+01
 -5.48896761e+01  2.02522659e+01 -4.04170003e+01 -2.23073211e-01
 -2.63015791e+01  1.06119435e+00 -2.27592208e+01 -9.74772893e+00
 -1.58174777e+01 -7.57940285e-01 -1.43317890e+01 -8.51110357e+00
 -1.33435397e+01 -1.72319319e+00 -6.78049087e+00 -6.64573473e+00
 -1.64722893e+00  2.89347464e-01 -5.69917949e+00 -8.56286273e+00
 -2.80572114e+00 -5.30692460e-01 -5.74367285e+00 -3.84220409e+00
  2.36582219e+00 -6.62559181e+00 -6.36548901e+00 -1.36716609e+00
 -9.89353403e-02  3.51027659e-01  1.71188135e+00 -3.04041465e+00
  3.28733123e+00 -2.92300780e+00 -5.62074939e+00 -7.84872527e-01]","[0.73579008 0.61867742 0.83374993 0.8831009  0.73482681 0.73613711
 0.87636224 0.8000569  0.86392592 0.91835038 0.82147789 0.88886295]","[6.71074753e-04 7.50480561e-03 3.87025947e-02 1.36726940e-01
 2.95456752e-01 6.90865801e-01 1.11316878e+00 2.88668009e+00
 3.95303534e+00 3.83460742e+00 4.74222001e+00 3.44758170e+00
 3.60121447e+00 4.68210688e+00 4.34509431e+00 3.66519942e+00
 3.01523567e+00 3.68978466e+00 1.55646274e+00 1.32064285e+00
 8.18677791e-01 1.37251553e+00 6.12192077e+00 7.54312762e+00
 1.19382289e+00 4.54188246e-01 5.37469069e-01 2.47228385e+00
 3.63742561e+00 2.16783242e+00 5.82679978e-01 3.59099329e-01
 5.81434412e-01 1.03815695e+00 9.49182580e-01 9.24861771e-01
 3.10220950e-01 9.79192225e-01 2.27209797e+00 6.87855773e-01
 9.57218357e-01 9.38533878e-01 2.69094499e-01 4.31091909e-01
 5.44052674e-01 7.24993894e-01 6.37599850e-01 2.63872749e-01
 4.38926947e-01 7.03268331e-01 8.10021506e-01 2.80225915e-01
 4.41660272e-01 8.06517100e-01 6.53098143e-01 5.73924126e-01
 8.87701926e-01 9.35513908e-01 8.39196400e-01 9.87982402e-01
 1.26846793e+00 1.22719591e+00 9.53570394e-01 1.11612281e+00
 1.75071142e+00 3.70345090e-01 2.29864751e-01 1.52439201e-01
 1.30022261e-01 2.18338071e-01 2.59080434e-01 4.98652685e-01
 7.40241740e-01 5.03619003e-01 6.67629827e-01 4.98278535e-01
 4.02227952e-01 2.35286101e-01 1.87987338e-01 6.71482077e-01
 2.35212979e-01 2.33348609e-01 4.53449404e-01 4.60939951e-01
 5.58200118e-01 5.01996927e-01 3.08198146e-01 1.93036468e-01
 1.18253884e-01 1.79517767e-01 5.12604139e-01 2.95620678e-01
 2.54977815e-01 2.23750975e-01 1.29792530e-01 5.05907463e-02
 6.60970571e-02 9.11330302e-02 2.33540803e-01 1.48598361e-01
 6.09774644e-02 3.81605896e-02 5.82552217e-02 3.17807866e-02
 3.97084725e-02 5.70109735e-02 1.73409106e-02 5.48793767e-03
 5.53788684e-03 7.60613615e-03 6.29622013e-03 4.97968432e-03
 8.25032096e-04 1.19909759e-03 1.18769135e-03 5.35864975e-04
 4.93524527e-04 1.64166994e-04 1.25878842e-04 4.39702137e-05
 2.32421946e-05 1.81768802e-05 6.18296498e-06 1.97407163e-06
 1.53085788e-06 1.19423369e-06 1.10173678e-06 1.09790831e-06]","[35.29230672 11.19199377 14.84316667 14.80389036 16.7293507  18.96410569
 67.38804314]",[ 0.00849963 -0.00142041  0.01053288 -0.04077476 -0.00953995  0.00945586]
temp_out_76,10,0,"[-8.81107271e+01  1.25223465e+02 -8.10160009e+01  5.63411460e+01
 -5.80652427e+01  1.66376278e+01 -4.43857546e+01  2.97658986e+00
 -2.67820476e+01 -1.52035396e+00 -2.21878942e+01 -1.00330880e+01
 -1.97167606e+01 -6.13442066e-02 -1.31587373e+01 -5.91688968e+00
 -1.43296972e+01 -3.86846972e+00 -8.85214568e+00 -5.62375100e+00
 -3.70254043e+00 -2.97450558e+00 -7.43414767e+00 -8.12078102e+00
 -4.35514324e+00 -3.39752560e-01 -7.13227262e+00 -4.99316402e+00
  3.79829833e+00 -6.99735000e+00 -6.89080445e+00  7.13357385e-01
 -7.71568789e-01 -1.01013270e+00  8.99794980e-01 -5.98485436e+00
  1.52726019e+00 -2.06201521e+00 -4.67708746e+00  2.15096777e+00]","[0.75721386 0.64917202 0.83273669 0.84900454 0.74913931 0.75080253
 0.92285916 0.79847933 0.85115158 0.88253118 0.76202273 0.94445294]","[6.48317236e-03 1.56160216e-02 7.14117035e-02 2.30410234e-01
 7.01331046e-01 1.29427585e+00 3.12773957e+00 5.18339340e+00
 7.48214140e+00 8.87953338e+00 1.00668637e+01 5.11577516e+00
 7.29516669e+00 9.80332197e+00 1.02053461e+01 9.28462331e+00
 6.86446041e+00 9.68567661e+00 5.65423043e+00 3.31417284e+00
 1.82536879e+00 4.87157371e+00 9.36219828e+00 9.55777731e+00
 1.87030013e+00 1.65764798e+00 1.66360302e+00 4.42810337e+00
 6.88243211e+00 5.55021278e+00 9.57049850e-01 7.05071176e-01
 2.53149767e+00 3.64412030e+00 3.06838940e+00 1.80203606e+00
 3.91563046e-01 2.27339734e+00 5.68446329e+00 1.40312716e+00
 3.11298635e+00 1.34284422e+00 3.84234973e-01 4.91866663e-01
 5.57863985e-01 1.41867111e+00 4.89704338e-01 4.77784231e-01
 8.57799681e-01 7.99976897e-01 6.47902487e-01 6.00453012e-01
 5.53263039e-01 2.14221426e+00 1.69006790e+00 8.55609254e-01
 7.74158102e-01 1.53505732e+00 1.12510176e+00 1.00508909e+00
 1.38140103e+00 8.74358823e-01 7.20167848e-01 1.87219634e+00
 3.01817826e+00 3.59809610e-01 5.22533786e-01 2.95542392e-01
 2.26166626e-01 4.83342530e-01 4.20807216e-01 1.06314796e+00
 8.69178464e-01 1.35441905e+00 1.21384056e+00 8.30634730e-01
 5.55959671e-01 3.12722687e-01 1.95410319e-01 1.51298341e+00
 3.23685132e-01 4.19050672e-01 4.42001090e-01 6.84155287e-01
 5.91107665e-01 5.02775304e-01 2.89171729e-01 1.29759076e-01
 7.46125661e-02 2.44166909e-01 1.04383199e+00 3.46531574e-01
 3.26581092e-01 2.58366611e-01 1.53076801e-01 5.17204462e-02
 7.62320056e-02 1.47262890e-01 4.69836059e-01 2.78160704e-01
 8.71747781e-02 6.00780898e-02 1.09358597e-01 4.21252618e-02
 7.31308292e-02 9.57333305e-02 2.73344546e-02 7.04924265e-03
 1.02673889e-02 1.27023883e-02 8.59005355e-03 1.00396082e-02
 1.23157240e-03 1.95137585e-03 1.75571006e-03 6.84597416e-04
 1.03018571e-03 2.99094531e-04 2.29066261e-04 6.34230629e-05
 4.43860829e-05 3.54254235e-05 9.78717311e-06 1.62417427e-06
 1.09573538e-06 4.94401600e-07 2.39791752e-07 2.26864382e-07]","[37.37746818 10.32416117 15.05337564 15.87298693 16.96110832 19.49089491
 66.39788089]",[ 0.01435395 -0.01485797  0.00485246 -0.06414339 -0.01065247  0.003544  ]
temp_out_48,10,0,"[-103.9469335   113.99549936  -91.02824014   56.59528762  -57.16813444
   16.04337823  -42.60388382    4.39085022  -23.98875817   -0.83980493
  -24.91975055  -12.59835291  -20.26536617   -3.21225938  -12.20617422
   -7.72127246  -12.38033397   -3.15946403   -8.71874426   -6.26063839
   -3.11018597    0.11602823   -5.67704485   -9.73726902   -4.93569329
   -1.1370501    -7.0583671    -4.96807147    1.4235914   -10.71321102
   -7.97373947    0.76940844   -0.27327484   -1.57037675    0.24970628
   -6.11569522    2.17822908   -0.68931564   -5.97919951   -0.69661428]","[0.78436936 0.58903285 0.83246381 0.84217373 0.77971899 0.70886123
 0.8591383  0.79720513 0.87296363 0.92628628 0.78483577 0.91383822]","[4.25055297e-04 3.22672929e-03 2.16494821e-02 1.40824280e-01
 4.66755108e-01 6.93309780e-01 1.01090531e+00 2.33438920e+00
 3.43647926e+00 3.41204470e+00 5.02979711e+00 3.86597729e+00
 4.46340464e+00 5.46055331e+00 4.89850800e+00 3.57665601e+00
 3.37607340e+00 4.02719117e+00 1.41253834e+00 8.81825464e-01
 5.88297268e-01 1.51341063e+00 7.68504633e+00 4.83759708e+00
 9.15907870e-01 6.95399020e-01 5.43717701e-01 2.11935912e+00
 6.59026478e+00 4.54285149e+00 5.80854006e-01 5.91975274e-01
 1.42262530e+00 4.22250102e+00 3.68593157e+00 1.39413258e+00
 3.64277905e-01 1.02709877e+00 2.83361286e+00 3.57519442e+00
 2.05640496e+00 5.47577102e-01 1.87010302e-01 2.67934500e-01
 5.07985870e-01 7.88075071e-01 3.46093467e-01 2.02772224e-01
 9.91819639e-01 1.07734179e+00 6.90491423e-01 2.30135546e-01
 5.01080035e-01 9.60634108e-01 6.16138200e-01 6.17269574e-01
 1.69780990e+00 1.66099829e+00 6.48967338e-01 9.36500459e-01
 1.39955496e+00 1.09564416e+00 1.66482241e+00 1.67304051e+00
 1.51365908e+00 5.80972686e-01 5.00102524e-01 2.82709371e-01
 2.57225312e-01 3.37174859e-01 5.14227018e-01 8.78143634e-01
 1.39592143e+00 1.02702707e+00 1.06911120e+00 7.82482890e-01
 7.17679470e-01 3.47571338e-01 1.99279644e-01 7.35837019e-01
 2.73041971e-01 4.76654796e-01 5.91776713e-01 7.61958857e-01
 6.12335109e-01 5.01159996e-01 2.56824531e-01 1.28303221e-01
 1.26503063e-01 2.37192559e-01 6.51927231e-01 4.73088162e-01
 3.79310710e-01 2.30872112e-01 1.59078780e-01 5.68811498e-02
 7.41966018e-02 1.41425587e-01 2.70909828e-01 1.82309868e-01
 7.79216113e-02 3.45322664e-02 6.36150357e-02 4.17896774e-02
 6.06622433e-02 6.52978945e-02 1.79304681e-02 6.54694992e-03
 1.11982592e-02 1.31544733e-02 8.23990601e-03 5.44794483e-03
 1.23512063e-03 1.84627661e-03 1.56474688e-03 4.77307322e-04
 4.31130992e-04 2.89781630e-04 1.68696837e-04 3.62803303e-05
 3.03392749e-05 2.74631617e-05 8.10209041e-06 3.16271589e-06
 2.83257259e-06 2.46227060e-06 2.31295567e-06 2.29504026e-06]","[35.77451392 10.62990819 14.69806524 16.46585308 16.05599823 18.94680032
 67.29596751]",[ 0.02300753 -0.00659369 -0.01105448 -0.05166225 -0.01008755  0.00952171]
temp_out_43,10,0,"[-165.63513454  129.50471919  -81.74371728   53.79701306  -49.62226766
   18.717321    -39.57101593    1.02422349  -21.79139769   -0.67796361
  -17.25253602  -10.48193459  -15.59335817   -2.02109172   -7.88335858
   -5.49620937   -9.06637105   -2.510288     -5.75430567   -6.68909425
   -0.37440176   -2.44515287   -4.47448377   -8.63972085   -2.66173524
   -0.86883536   -4.67797005   -7.49923971    2.80750306   -5.48302448
   -6.4341871    -1.28757512   -0.86190791   -1.8109167     3.38231689
   -3.33208391    0.30292327   -2.87326013   -5.44575456    3.19882457]","[0.70309032 0.5732333  0.85315851 0.81576097 0.72362316 0.73869746
 0.93143229 0.72238777 0.85865452 0.90232182 0.73983858 0.88771887]","[2.56743228e-03 9.91233461e-03 3.28636232e-02 9.89050548e-02
 2.72150955e-01 3.83875618e-01 5.36495968e-01 8.92875451e-01
 1.18206165e+00 1.25753862e+00 1.49915166e+00 1.27407088e+00
 1.74558403e+00 1.78664253e+00 1.97530361e+00 2.25902843e+00
 1.85658167e+00 1.72910403e+00 1.00459592e+00 8.92761601e-01
 4.83447964e-01 5.88069965e-01 3.20979304e+00 2.86833197e+00
 3.88750885e-01 2.71279396e-01 3.40379223e-01 7.87589036e-01
 2.21287519e+00 8.43822653e-01 1.22281789e-01 1.84721425e-01
 6.40114107e-01 9.80846282e-01 8.46191471e-01 3.16065918e-01
 1.04408749e-01 3.56819525e-01 7.77667069e-01 5.09592133e-01
 5.82481910e-01 1.10832421e-01 4.40111043e-02 1.14978656e-01
 3.15693049e-01 4.68789041e-01 8.91627010e-02 8.91882992e-02
 2.19828809e-01 4.63710896e-01 1.74844006e-01 2.02495480e-01
 4.73117906e-01 5.76393773e-01 3.01001544e-01 8.98392240e-02
 3.35825735e-01 5.99114708e-01 2.25549620e-01 3.15747850e-01
 4.70394762e-01 2.56459489e-01 1.90987738e-01 5.79117310e-01
 4.66215192e-01 8.84590976e-02 8.98369007e-02 5.89493251e-02
 6.94613520e-02 9.96005688e-02 8.99207873e-02 1.95481365e-01
 1.78841652e-01 3.02358730e-01 1.89063376e-01 1.34651517e-01
 1.06578308e-01 6.48754337e-02 5.29943558e-02 2.41521096e-01
 6.13447050e-02 7.54779298e-02 6.91319208e-02 1.04342792e-01
 9.11101035e-02 7.53748790e-02 4.21703295e-02 2.45045349e-02
 2.29764063e-02 5.60592746e-02 1.76947116e-01 5.14576633e-02
 5.40379577e-02 3.66475236e-02 2.00990061e-02 9.52858275e-03
 1.71103783e-02 2.48180547e-02 6.67383281e-02 3.58299360e-02
 1.14755704e-02 6.34525372e-03 2.16974970e-02 8.00304149e-03
 9.45081637e-03 1.59975997e-02 4.03466663e-03 1.39051695e-03
 2.01602772e-03 2.05407223e-03 1.21324827e-03 1.45992954e-03
 2.39383018e-04 3.34974546e-04 2.50323544e-04 9.19854619e-05
 1.50060034e-04 6.66305189e-05 3.26159389e-05 7.88965639e-06
 9.32615321e-06 6.44609626e-06 2.44868746e-06 1.83618945e-06
 1.76132431e-06 1.61334808e-06 1.61510815e-06 1.61514184e-06]","[31.48459617 10.48881176 15.40136131 15.34556798 16.52274212 19.43283193
 67.032368  ]",[ 0.01915633 -0.01476581  0.0143497  -0.05194764 -0.01575151  0.00877236]
temp_out_83,10,0,"[-105.86548572  123.24510552  -81.2335861    53.80635561  -59.58077866
   16.21497775  -43.25219985    1.38200278  -26.72192192   -1.72300578
  -21.47873833  -10.23642724  -20.36854339   -3.67998276  -12.21620356
   -4.71577665  -11.83043574   -4.02093387   -8.45207439   -6.30701544
   -3.55647875   -1.82239959   -6.03069898   -8.07551507   -3.94242449
   -1.44711041   -7.36922258   -5.74579162    2.73982452   -7.07980722
   -5.67998864   -0.63531408   -1.42649333   -0.83829335    1.35965382
   -5.6016797     0.71196336   -2.43609906   -3.65397622    3.41371798]","[0.76347522 0.62872252 0.85098179 0.84166599 0.77454149 0.78672088
 0.91803406 0.77564744 0.87532005 0.91942445 0.74495597 0.89630506]","[7.67856192e-04 1.05950985e-02 4.30831756e-02 1.27476177e-01
 5.22340438e-01 8.41155411e-01 1.36004744e+00 2.87279171e+00
 4.49800180e+00 5.53124275e+00 5.40604258e+00 3.54021289e+00
 5.74487039e+00 6.67926383e+00 7.43151368e+00 6.49981989e+00
 4.27951786e+00 5.36567646e+00 3.23260302e+00 2.34818242e+00
 1.73588022e+00 2.41534879e+00 8.05850242e+00 4.69684167e+00
 1.40617899e+00 1.10604609e+00 1.45446410e+00 4.32463301e+00
 5.71987149e+00 2.07699909e+00 7.33270541e-01 6.73729827e-01
 2.16226908e+00 4.49060189e+00 2.93484317e+00 7.50925483e-01
 3.86915283e-01 1.23975280e+00 2.92248950e+00 1.32962608e+00
 1.60168467e+00 5.70534924e-01 1.71601995e-01 2.95515039e-01
 7.83943597e-01 1.33902987e+00 3.84853182e-01 3.45806803e-01
 5.01088827e-01 9.25604861e-01 4.25155072e-01 5.79361164e-01
 8.59763541e-01 1.29703903e+00 6.60279827e-01 4.92712798e-01
 7.80287055e-01 7.32004455e-01 4.92277850e-01 7.53898681e-01
 7.73340120e-01 6.17500770e-01 5.54379831e-01 8.79322957e-01
 1.73116259e+00 2.75989933e-01 2.51232312e-01 2.17445035e-01
 1.63509792e-01 3.50478215e-01 3.62049645e-01 4.42438028e-01
 6.43309777e-01 7.95865666e-01 8.62570401e-01 4.81785438e-01
 3.48534539e-01 1.89048615e-01 1.39842430e-01 9.11140589e-01
 2.01354677e-01 2.16757885e-01 3.83052175e-01 4.21737271e-01
 4.60760165e-01 3.39251372e-01 2.47799081e-01 1.14822132e-01
 5.66131420e-02 1.75274149e-01 6.70947691e-01 2.62574173e-01
 2.36287799e-01 1.96014929e-01 1.34013031e-01 4.62894972e-02
 5.96570304e-02 1.11246936e-01 2.70550536e-01 1.73540935e-01
 6.62295565e-02 4.26572369e-02 6.83904974e-02 3.27199211e-02
 4.35951591e-02 6.59463081e-02 1.99604290e-02 5.19991467e-03
 8.60213320e-03 9.82916660e-03 6.49839586e-03 7.12068238e-03
 9.44113776e-04 1.53598888e-03 1.30472365e-03 4.86018068e-04
 5.45007916e-04 2.28497671e-04 1.68479610e-04 4.90875914e-05
 3.25738208e-05 2.77486637e-05 1.11517109e-05 7.19672771e-06
 7.22158406e-06 6.80710316e-06 6.60177458e-06 6.60430703e-06]","[32.95152999 10.80271215 13.86436495 16.00344867 16.20741161 19.17935234
 67.27773096]",[ 0.01518005 -0.00849139 -0.00215494 -0.0425362  -0.01704249  0.00618097]
temp_out_25,10,0,"[-103.4285279   119.79297307  -80.90147029   59.47710521  -59.85780826
   16.58412564  -45.07013156    2.62449038  -25.97079139    1.45495641
  -21.28900051   -8.75809873  -19.22123044   -2.21941324  -14.55546002
   -8.11469724  -14.8906765    -5.0198483    -9.27699113   -6.88629629
   -4.86310729   -0.94786346   -4.1002334    -8.69657211   -5.85202606
   -1.0128428    -8.82932802   -6.80918612    1.4175353    -6.52248426
   -6.23767367    1.46760097    0.78366436    0.1910349     1.8177616
   -7.4122356    -2.7864289    -5.06372024   -8.16174658    1.93067878]","[0.67302887 0.62737524 0.72122364 0.95702107 0.79077844 0.74660538
 0.73029085 0.79055086 0.90968342 0.79516325 0.7602353  0.88738752]","[3.10746997e-04 5.85675763e-03 4.98417766e-02 1.98633643e-01
 5.91381323e-01 1.08261244e+00 1.38966030e+00 4.60927978e+00
 6.43471090e+00 5.27938805e+00 4.26708689e+00 3.63920124e+00
 5.36744466e+00 5.99163931e+00 4.95538634e+00 4.65692725e+00
 3.81547807e+00 4.21746878e+00 3.84468964e+00 2.02602802e+00
 1.31283974e+00 2.95086680e+00 2.96231311e+00 9.53483654e+00
 6.82670707e+00 2.78830514e+00 4.98826807e+00 2.10790154e+00
 9.96168551e-01 2.47113223e+00 1.81385871e+00 2.18604179e+00
 3.21078594e+00 1.07953337e+00 7.85591628e-01 1.05666401e+00
 7.81191788e-01 2.79393982e+00 2.97008154e+00 4.45758166e-01
 6.26288558e-01 7.69610407e-01 5.93276143e-01 4.56297444e-01
 1.97493798e-01 4.65489020e-01 1.01219235e+00 7.00363358e-01
 3.16623992e-01 3.51042981e-01 9.75337916e-01 6.99453378e-01
 4.03916761e-01 5.39757275e-01 1.01471262e+00 8.43525583e-01
 4.98335618e-01 8.79429083e-01 1.29896255e+00 8.95763675e-01
 8.44080607e-01 1.12263802e+00 8.26940717e-01 9.33890085e-01
 1.35960677e+00 2.95416112e-01 2.96394304e-01 1.71281444e-01
 2.60052961e-01 3.35199309e-01 4.67276070e-01 6.40804692e-01
 8.61218182e-01 7.52152280e-01 8.26275884e-01 6.34296528e-01
 3.72943786e-01 2.13549731e-01 1.65724904e-01 9.99224512e-01
 2.66305022e-01 3.66979987e-01 5.81073359e-01 6.64787220e-01
 5.44886666e-01 4.45230422e-01 2.16942616e-01 1.10201858e-01
 9.51232644e-02 2.42843378e-01 7.14775883e-01 3.66806073e-01
 3.17162784e-01 2.43147823e-01 1.39039312e-01 4.87489089e-02
 8.92006959e-02 1.51203031e-01 3.09678284e-01 2.06071032e-01
 7.92243239e-02 3.30629432e-02 9.02630024e-02 5.37910414e-02
 6.78390597e-02 7.54131587e-02 1.78006261e-02 7.05082797e-03
 1.16798435e-02 1.19347932e-02 7.09570101e-03 5.88020432e-03
 1.51078688e-03 2.47670437e-03 1.60955802e-03 5.19075951e-04
 4.74731165e-04 3.69049264e-04 1.95625034e-04 3.35577027e-05
 3.33358192e-05 2.57650325e-05 5.80018215e-06 1.50544955e-06
 1.26852993e-06 6.13013929e-07 4.04258440e-07 3.92462183e-07]","[37.59476245 10.39230582 15.33259334 15.25517552 16.15023193 19.11506693
 67.32778922]",[-0.00715564 -0.01095725  0.02480258  0.0107481  -0.01765759  0.00162945]
temp_out_52,10,0,"[-120.55368529  118.98486015  -83.72136259   57.17506519  -56.16636012
   15.52140953  -43.13741518    3.93959162  -24.18446867    1.57072108
  -18.93551668   -7.91295119  -17.92032842   -1.42520634  -11.37708061
   -6.64575557  -10.9466856    -2.91222338   -7.61658545   -7.55910452
   -3.0517057    -1.52478641   -5.17622431   -8.71745048   -2.1248463
   -0.72007067   -8.12315336   -5.56793711    1.69802355   -7.52863898
   -5.63399526   -0.71714965   -0.74753635    0.9333243     2.68445315
   -4.48385198    1.26843387   -4.65315781   -7.17617912    0.16413749]","[0.70665605 0.63202616 0.78326672 0.95454706 0.75863563 0.74545228
 0.81621665 0.82376474 0.87010861 0.84388262 0.77361204 0.85957827]","[1.85297813e-03 8.05419663e-03 3.59248476e-02 1.24971499e-01
 4.27003403e-01 7.09745943e-01 9.53390417e-01 1.82963247e+00
 2.02943075e+00 2.36582286e+00 2.68274270e+00 2.01653873e+00
 2.80475687e+00 3.00763578e+00 3.19271230e+00 3.17769498e+00
 2.97459704e+00 3.26810530e+00 1.96567239e+00 2.99767877e+00
 9.18948150e-01 2.56823487e+00 3.30624591e+00 7.87208415e+00
 3.07850458e+00 6.42775501e-01 1.00442699e+00 1.15955580e+00
 1.92701889e+00 4.81913745e+00 1.90334923e+00 5.13679328e-01
 1.25878302e+00 1.48296071e+00 8.51238005e-01 1.13801424e+00
 4.50655173e-01 8.68898375e-01 1.89637333e+00 4.77276359e-01
 5.39900282e-01 6.63643866e-01 2.28741208e-01 2.88272787e-01
 2.68670646e-01 4.27784149e-01 6.94111454e-01 3.52540885e-01
 2.42651585e-01 2.56533407e-01 6.01996082e-01 7.21222246e-01
 4.93672769e-01 3.46729148e-01 7.02705950e-01 5.98330274e-01
 3.87502527e-01 7.45306943e-01 7.32630806e-01 4.33282919e-01
 6.89121794e-01 1.09073424e+00 6.30552329e-01 8.59792593e-01
 1.26676996e+00 3.11501956e-01 2.21081483e-01 1.94044044e-01
 1.37079012e-01 2.62546183e-01 3.02443816e-01 5.36633606e-01
 7.39349045e-01 6.42738164e-01 7.61142677e-01 5.49697147e-01
 4.66349847e-01 1.65475359e-01 1.89542455e-01 5.13005429e-01
 1.81794697e-01 1.93259374e-01 2.94215225e-01 4.26917065e-01
 4.12143310e-01 3.00991932e-01 1.93478416e-01 7.86175098e-02
 6.39598798e-02 1.24999424e-01 3.40920183e-01 2.17935652e-01
 2.05255595e-01 1.81931422e-01 1.12044806e-01 3.68616232e-02
 4.42181472e-02 7.51349286e-02 1.75070086e-01 1.26250625e-01
 5.77817182e-02 2.65941573e-02 4.37673282e-02 2.71428775e-02
 4.22632093e-02 4.69924201e-02 1.51037922e-02 4.08044538e-03
 5.79746799e-03 7.99566003e-03 6.37988270e-03 4.07390117e-03
 8.49526458e-04 1.39355763e-03 1.30146182e-03 4.66311883e-04
 3.67093334e-04 1.87118777e-04 1.35656465e-04 3.26843008e-05
 1.65447938e-05 1.63805434e-05 5.64509811e-06 9.96476793e-07
 7.30152996e-07 4.58157383e-07 3.57563002e-07 3.60450273e-07]","[32.92709792 10.35048602 15.41850536 15.33639167 16.43963343 18.59218518
 68.22510576]",[ 0.00287425 -0.00820445  0.03833696 -0.02856994 -0.00753347  0.00350562]
